STATUS;VALID_ON;LOT_TYPE_FK;IDE_CG_REF;IDE_CRM_GROUP_REF;IDE_POSITION_REF;IDE_POSITION_TYPE;IDE_EXP_CPTY_REF;IDE_COL_CPTY_REF;RCA_COL_MAX
5;20231231;1;CRM_0953069_024971;CRM_0953069;POS_024971;3;;;
5;20231231;1;CRM_0953072_024975;CRM_0953072;POS_024975;3;;;
5;20231231;1;CRM_0953073_024976;CRM_0953073;POS_024976;3;;;
5;20231231;1;CRM_0953077_024981;CRM_0953077;POS_024981;3;;;
5;20231231;1;CRM_0953080_024985;CRM_0953080;POS_024985;3;;;
5;20231231;1;CRM_0953081_024986;CRM_0953081;POS_024986;3;;;
5;20231231;1;CRM_0953094_025003;CRM_0953094;POS_025003;3;;;
5;20231231;1;CRM_0953098_025008;CRM_0953098;POS_025008;3;;;
5;20231231;1;CRM_0953111_025024;CRM_0953111;POS_025024;3;;;
5;20231231;1;CRM_0953116_025030;CRM_0953116;POS_025030;3;;;
5;20231231;1;CRM_0953118_025032;CRM_0953118;POS_025032;3;;;
5;20231231;1;CRM_0953124_025041;CRM_0953124;POS_025041;3;;;
5;20231231;1;CRM_0953124_025042;CRM_0953124;POS_025042;3;;;
5;20231231;1;CRM_0953125_025043;CRM_0953125;POS_025043;3;;;
5;20231231;1;CRM_0953128_025046;CRM_0953128;POS_025046;3;;;
5;20231231;1;CRM_0953128_025047;CRM_0953128;POS_025047;3;;;
5;20231231;1;CRM_0953140_025061;CRM_0953140;POS_025061;3;;;
5;20231231;1;CRM_0953141_025062;CRM_0953141;POS_025062;3;;;
5;20231231;1;CRM_0953145_025066;CRM_0953145;POS_025066;3;;;
5;20231231;1;CRM_0953159_025085;CRM_0953159;POS_025085;3;;;
5;20231231;1;CRM_0953168_025095;CRM_0953168;POS_025095;3;;;
5;20231231;1;CRM_0953175_025104;CRM_0953175;POS_025104;3;;;
5;20231231;1;CRM_0953177_025107;CRM_0953177;POS_025107;3;;;
5;20231231;1;CRM_0953188_025121;CRM_0953188;POS_025121;3;;;
5;20231231;1;CRM_0953193_025126;CRM_0953193;POS_025126;3;;;
5;20231231;1;CRM_0953226_025166;CRM_0953226;POS_025166;3;;;
5;20231231;1;CRM_0953227_025167;CRM_0953227;POS_025167;3;;;
5;20231231;1;CRM_0953235_025176;CRM_0953235;POS_025176;3;;;
5;20231231;1;CRM_0953243_025186;CRM_0953243;POS_025186;3;;;
5;20231231;1;CRM_0953246_025189;CRM_0953246;POS_025189;3;;;
5;20231231;1;CRM_0953246_025190;CRM_0953246;POS_025190;3;;;
5;20231231;1;CRM_0953253_025198;CRM_0953253;POS_025198;3;;;
5;20231231;1;CRM_0953254_025199;CRM_0953254;POS_025199;3;;;
5;20231231;1;CRM_0953257_025202;CRM_0953257;POS_025202;3;;;
5;20231231;1;CRM_0900333_HI_01;CRM_0900333;POS_0900333_HI_01;5;;;
5;20231231;1;CRM_0900980_HI_01;CRM_0900980;POS_0900980_HI_01;5;;;
5;20231231;1;CRM_0901138_HI_01;CRM_0901138;POS_0901138_HI_01;5;;;
5;20231231;1;CRM_0901298_HI_01;CRM_0901298;POS_0901298_HI_01;5;;;
5;20231231;1;CRM_0901432_HI_01;CRM_0901432;POS_0901432_HI_01;5;;;
5;20231231;1;CRM_0901795_HI_01;CRM_0901795;POS_0901795_HI_01;5;;;
5;20231231;1;CRM_0901876_HI_01;CRM_0901876;POS_0901876_HI_01;5;;;
5;20231231;1;CRM_0902035_HI_01;CRM_0902035;POS_0902035_HI_01;5;;;
5;20231231;1;CRM_0902190_HI_01;CRM_0902190;POS_0902190_HI_01;5;;;
5;20231231;1;CRM_0902282_HI_01;CRM_0902282;POS_0902282_HI_01;5;;;
5;20231231;1;CRM_0903279_HI_01;CRM_0903279;POS_0903279_HI_01;5;;;
5;20231231;1;CRM_0903449_HI_01;CRM_0903449;POS_0903449_HI_01;5;;;
5;20231231;1;CRM_0903615_HI_01;CRM_0903615;POS_0903615_HI_01;5;;;
5;20231231;1;CRM_0903636_HI_01;CRM_0903636;POS_0903636_HI_01;5;;;
5;20231231;1;CRM_0903813_HI_01;CRM_0903813;POS_0903813_HI_01;5;;;
5;20231231;1;CRM_0903821_HI_01;CRM_0903821;POS_0903821_HI_01;5;;;
5;20231231;1;CRM_0903904_HI_01;CRM_0903904;POS_0903904_HI_01;5;;;
5;20231231;1;CRM_0903908_HI_01;CRM_0903908;POS_0903908_HI_01;5;;;
5;20231231;1;CRM_0903921_HI_01;CRM_0903921;POS_0903921_HI_01;5;;;
5;20231231;1;CRM_0903930_HI_01;CRM_0903930;POS_0903930_HI_01;5;;;
5;20231231;1;CRM_0903932_HI_01;CRM_0903932;POS_0903932_HI_01;5;;;
5;20231231;1;CRM_0903951_HI_01;CRM_0903951;POS_0903951_HI_01;5;;;
5;20231231;1;CRM_0903967_HI_01;CRM_0903967;POS_0903967_HI_01;5;;;
5;20231231;1;CRM_0903967_HI_02;CRM_0903967;POS_0903967_HI_02;5;;;
5;20231231;1;CRM_0903971_HI_01;CRM_0903971;POS_0903971_HI_01;5;;;
5;20231231;1;CRM_0903971_HI_02;CRM_0903971;POS_0903971_HI_02;5;;;
5;20231231;1;CRM_0903978_HI_01;CRM_0903978;POS_0903978_HI_01;5;;;
5;20231231;1;CRM_0903984_HI_01;CRM_0903984;POS_0903984_HI_01;5;;;
5;20231231;1;CRM_0903996_HI_01;CRM_0903996;POS_0903996_HI_01;5;;;
5;20231231;1;CRM_0904090_HI_01;CRM_0904090;POS_0904090_HI_01;5;;;
5;20231231;1;CRM_0904096_HI_01;CRM_0904096;POS_0904096_HI_01;5;;;
5;20231231;1;CRM_0904158_HI_01;CRM_0904158;POS_0904158_HI_01;5;;;
5;20231231;1;CRM_0904178_HI_01;CRM_0904178;POS_0904178_HI_01;5;;;
5;20231231;1;CRM_0904223_HI_01;CRM_0904223;POS_0904223_HI_01;5;;;
5;20231231;1;CRM_0904243_HI_01;CRM_0904243;POS_0904243_HI_01;5;;;
5;20231231;1;CRM_0904243_HI_02;CRM_0904243;POS_0904243_HI_02;5;;;
5;20231231;1;CRM_0904274_HI_01;CRM_0904274;POS_0904274_HI_01;5;;;
5;20231231;1;CRM_0904347_HI_01;CRM_0904347;POS_0904347_HI_01;5;;;
5;20231231;1;CRM_0904347_HI_02;CRM_0904347;POS_0904347_HI_02;5;;;
5;20231231;1;CRM_0904347_HI_03;CRM_0904347;POS_0904347_HI_03;5;;;
5;20231231;1;CRM_0904348_HI_01;CRM_0904348;POS_0904348_HI_01;5;;;
5;20231231;1;CRM_0904359_HI_01;CRM_0904359;POS_0904359_HI_01;5;;;
5;20231231;1;CRM_0904359_HI_02;CRM_0904359;POS_0904359_HI_02;5;;;
5;20231231;1;CRM_0904370_HI_01;CRM_0904370;POS_0904370_HI_01;5;;;
5;20231231;1;CRM_0904396_HI_01;CRM_0904396;POS_0904396_HI_01;5;;;
5;20231231;1;CRM_0904411_HI_01;CRM_0904411;POS_0904411_HI_01;5;;;
5;20231231;1;CRM_0904507_HI_01;CRM_0904507;POS_0904507_HI_01;5;;;
5;20231231;1;CRM_0904541_HI_01;CRM_0904541;POS_0904541_HI_01;5;;;
5;20231231;1;CRM_0904554_HI_01;CRM_0904554;POS_0904554_HI_01;5;;;
5;20231231;1;CRM_0904554_HI_02;CRM_0904554;POS_0904554_HI_02;5;;;
5;20231231;1;CRM_0904554_HI_03;CRM_0904554;POS_0904554_HI_03;5;;;
5;20231231;1;CRM_0904559_HI_01;CRM_0904559;POS_0904559_HI_01;5;;;
5;20231231;1;CRM_0904614_HI_01;CRM_0904614;POS_0904614_HI_01;5;;;
5;20231231;1;CRM_0904689_HI_01;CRM_0904689;POS_0904689_HI_01;5;;;
5;20231231;1;CRM_0904723_HI_01;CRM_0904723;POS_0904723_HI_01;5;;;
5;20231231;1;CRM_0904773_HI_01;CRM_0904773;POS_0904773_HI_01;5;;;
5;20231231;1;CRM_0904773_HI_02;CRM_0904773;POS_0904773_HI_02;5;;;
5;20231231;1;CRM_0904775_HI_01;CRM_0904775;POS_0904775_HI_01;5;;;
5;20231231;1;CRM_0904777_HI_01;CRM_0904777;POS_0904777_HI_01;5;;;
5;20231231;1;CRM_0904777_HI_02;CRM_0904777;POS_0904777_HI_02;5;;;
5;20231231;1;CRM_0904794_HI_01;CRM_0904794;POS_0904794_HI_01;5;;;
5;20231231;1;CRM_0904823_HI_01;CRM_0904823;POS_0904823_HI_01;5;;;
5;20231231;1;CRM_0904831_HI_01;CRM_0904831;POS_0904831_HI_01;5;;;
5;20231231;1;CRM_0904861_HI_01;CRM_0904861;POS_0904861_HI_01;5;;;
5;20231231;1;CRM_0904886_HI_01;CRM_0904886;POS_0904886_HI_01;5;;;
5;20231231;1;CRM_0904915_HI_01;CRM_0904915;POS_0904915_HI_01;5;;;
5;20231231;1;CRM_0904915_HI_02;CRM_0904915;POS_0904915_HI_02;5;;;
5;20231231;1;CRM_0905019_HI_01;CRM_0905019;POS_0905019_HI_01;5;;;
5;20231231;1;CRM_0905103_HI_01;CRM_0905103;POS_0905103_HI_01;5;;;
5;20231231;1;CRM_0905111_HI_01;CRM_0905111;POS_0905111_HI_01;5;;;
5;20231231;1;CRM_0905111_HI_02;CRM_0905111;POS_0905111_HI_02;5;;;
5;20231231;1;CRM_0905131_HI_01;CRM_0905131;POS_0905131_HI_01;5;;;
5;20231231;1;CRM_0905136_HI_01;CRM_0905136;POS_0905136_HI_01;5;;;
5;20231231;1;CRM_0905154_HI_01;CRM_0905154;POS_0905154_HI_01;5;;;
5;20231231;1;CRM_0905200_HI_01;CRM_0905200;POS_0905200_HI_01;5;;;
5;20231231;1;CRM_0905205_HI_01;CRM_0905205;POS_0905205_HI_01;5;;;
5;20231231;1;CRM_0905231_HI_01;CRM_0905231;POS_0905231_HI_01;5;;;
5;20231231;1;CRM_0905231_HI_02;CRM_0905231;POS_0905231_HI_02;5;;;
5;20231231;1;CRM_0905231_HI_03;CRM_0905231;POS_0905231_HI_03;5;;;
5;20231231;1;CRM_0905236_HI_01;CRM_0905236;POS_0905236_HI_01;5;;;
5;20231231;1;CRM_0905244_HI_01;CRM_0905244;POS_0905244_HI_01;5;;;
5;20231231;1;CRM_0905269_HI_01;CRM_0905269;POS_0905269_HI_01;5;;;
5;20231231;1;CRM_0905289_HI_01;CRM_0905289;POS_0905289_HI_01;5;;;
5;20231231;1;CRM_0905301_HI_01;CRM_0905301;POS_0905301_HI_01;5;;;
5;20231231;1;CRM_0905307_HI_01;CRM_0905307;POS_0905307_HI_01;5;;;
5;20231231;1;CRM_0905309_HI_01;CRM_0905309;POS_0905309_HI_01;5;;;
5;20231231;1;CRM_0905309_HI_02;CRM_0905309;POS_0905309_HI_02;5;;;
5;20231231;1;CRM_0905343_HI_01;CRM_0905343;POS_0905343_HI_01;5;;;
5;20231231;1;CRM_0905412_HI_01;CRM_0905412;POS_0905412_HI_01;5;;;
5;20231231;1;CRM_0905414_HI_01;CRM_0905414;POS_0905414_HI_01;5;;;
5;20231231;1;CRM_0905429_HI_01;CRM_0905429;POS_0905429_HI_01;5;;;
5;20231231;1;CRM_0905431_HI_01;CRM_0905431;POS_0905431_HI_01;5;;;
5;20231231;1;CRM_0905437_HI_01;CRM_0905437;POS_0905437_HI_01;5;;;
5;20231231;1;CRM_0905460_HI_01;CRM_0905460;POS_0905460_HI_01;5;;;
5;20231231;1;CRM_0905492_HI_01;CRM_0905492;POS_0905492_HI_01;5;;;
5;20231231;1;CRM_0905509_HI_01;CRM_0905509;POS_0905509_HI_01;5;;;
5;20231231;1;CRM_0905516_HI_01;CRM_0905516;POS_0905516_HI_01;5;;;
5;20231231;1;CRM_0905516_HI_02;CRM_0905516;POS_0905516_HI_02;5;;;
5;20231231;1;CRM_0905522_HI_01;CRM_0905522;POS_0905522_HI_01;5;;;
5;20231231;1;CRM_0905552_HI_01;CRM_0905552;POS_0905552_HI_01;5;;;
5;20231231;1;CRM_0905581_HI_01;CRM_0905581;POS_0905581_HI_01;5;;;
5;20231231;1;CRM_0905584_HI_01;CRM_0905584;POS_0905584_HI_01;5;;;
5;20231231;1;CRM_0905591_HI_01;CRM_0905591;POS_0905591_HI_01;5;;;
5;20231231;1;CRM_0905591_HI_02;CRM_0905591;POS_0905591_HI_02;5;;;
5;20231231;1;CRM_0905613_HI_01;CRM_0905613;POS_0905613_HI_01;5;;;
5;20231231;1;CRM_0905614_HI_01;CRM_0905614;POS_0905614_HI_01;5;;;
5;20231231;1;CRM_0905628_HI_01;CRM_0905628;POS_0905628_HI_01;5;;;
5;20231231;1;CRM_0905628_HI_02;CRM_0905628;POS_0905628_HI_02;5;;;
5;20231231;1;CRM_0905663_HI_01;CRM_0905663;POS_0905663_HI_01;5;;;
5;20231231;1;CRM_0905676_HI_01;CRM_0905676;POS_0905676_HI_01;5;;;
5;20231231;1;CRM_0905685_HI_01;CRM_0905685;POS_0905685_HI_01;5;;;
5;20231231;1;CRM_0905701_HI_02;CRM_0905701;POS_0905701_HI_02;5;;;
5;20231231;1;CRM_0905729_HI_01;CRM_0905729;POS_0905729_HI_01;5;;;
5;20231231;1;CRM_0905736_HI_01;CRM_0905736;POS_0905736_HI_01;5;;;
5;20231231;1;CRM_0905738_HI_01;CRM_0905738;POS_0905738_HI_01;5;;;
5;20231231;1;CRM_0905778_HI_01;CRM_0905778;POS_0905778_HI_01;5;;;
5;20231231;1;CRM_0905781_HI_01;CRM_0905781;POS_0905781_HI_01;5;;;
5;20231231;1;CRM_0905794_HI_01;CRM_0905794;POS_0905794_HI_01;5;;;
5;20231231;1;CRM_0905796_HI_01;CRM_0905796;POS_0905796_HI_01;5;;;
5;20231231;1;CRM_0905806_HI_01;CRM_0905806;POS_0905806_HI_01;5;;;
5;20231231;1;CRM_0905834_HI_01;CRM_0905834;POS_0905834_HI_01;5;;;
5;20231231;1;CRM_0905863_HI_01;CRM_0905863;POS_0905863_HI_01;5;;;
5;20231231;1;CRM_0905868_HI_01;CRM_0905868;POS_0905868_HI_01;5;;;
5;20231231;1;CRM_0905868_HI_02;CRM_0905868;POS_0905868_HI_02;5;;;
5;20231231;1;CRM_0905889_HI_01;CRM_0905889;POS_0905889_HI_01;5;;;
5;20231231;1;CRM_0905924_HI_01;CRM_0905924;POS_0905924_HI_01;5;;;
5;20231231;1;CRM_0905943_HI_01;CRM_0905943;POS_0905943_HI_01;5;;;
5;20231231;1;CRM_0905943_HI_02;CRM_0905943;POS_0905943_HI_02;5;;;
5;20231231;1;CRM_0905943_HI_03;CRM_0905943;POS_0905943_HI_03;5;;;
5;20231231;1;CRM_0905952_HI_01;CRM_0905952;POS_0905952_HI_01;5;;;
5;20231231;1;CRM_0905952_HI_02;CRM_0905952;POS_0905952_HI_02;5;;;
5;20231231;1;CRM_0905952_HI_03;CRM_0905952;POS_0905952_HI_03;5;;;
5;20231231;1;CRM_0905952_HI_04;CRM_0905952;POS_0905952_HI_04;5;;;
5;20231231;1;CRM_0905952_HI_05;CRM_0905952;POS_0905952_HI_05;5;;;
5;20231231;1;CRM_0905984_HI_01;CRM_0905984;POS_0905984_HI_01;5;;;
5;20231231;1;CRM_0905994_HI_01;CRM_0905994;POS_0905994_HI_01;5;;;
5;20231231;1;CRM_0906024_HI_01;CRM_0906024;POS_0906024_HI_01;5;;;
5;20231231;1;CRM_0906030_HI_01;CRM_0906030;POS_0906030_HI_01;5;;;
5;20231231;1;CRM_0906048_HI_01;CRM_0906048;POS_0906048_HI_01;5;;;
5;20231231;1;CRM_0906055_HI_01;CRM_0906055;POS_0906055_HI_01;5;;;
5;20231231;1;CRM_0906055_HI_02;CRM_0906055;POS_0906055_HI_02;5;;;
5;20231231;1;CRM_0906056_HI_01;CRM_0906056;POS_0906056_HI_01;5;;;
5;20231231;1;CRM_0906056_HI_02;CRM_0906056;POS_0906056_HI_02;5;;;
5;20231231;1;CRM_0906060_HI_02;CRM_0906060;POS_0906060_HI_02;5;;;
5;20231231;1;CRM_0906094_HI_01;CRM_0906094;POS_0906094_HI_01;5;;;
5;20231231;1;CRM_0906094_HI_02;CRM_0906094;POS_0906094_HI_02;5;;;
5;20231231;1;CRM_0906116_HI_01;CRM_0906116;POS_0906116_HI_01;5;;;
5;20231231;1;CRM_0906124_HI_01;CRM_0906124;POS_0906124_HI_01;5;;;
5;20231231;1;CRM_0906124_HI_02;CRM_0906124;POS_0906124_HI_02;5;;;
5;20231231;1;CRM_0906136_HI_01;CRM_0906136;POS_0906136_HI_01;5;;;
5;20231231;1;CRM_0906171_HI_01;CRM_0906171;POS_0906171_HI_01;5;;;
5;20231231;1;CRM_0906176_HI_01;CRM_0906176;POS_0906176_HI_01;5;;;
5;20231231;1;CRM_0906186_HI_01;CRM_0906186;POS_0906186_HI_01;5;;;
5;20231231;1;CRM_0906186_HI_02;CRM_0906186;POS_0906186_HI_02;5;;;
5;20231231;1;CRM_0906213_HI_01;CRM_0906213;POS_0906213_HI_01;5;;;
5;20231231;1;CRM_0906238_HI_01;CRM_0906238;POS_0906238_HI_01;5;;;
5;20231231;1;CRM_0906242_HI_01;CRM_0906242;POS_0906242_HI_01;5;;;
5;20231231;1;CRM_0906264_HI_01;CRM_0906264;POS_0906264_HI_01;5;;;
5;20231231;1;CRM_0906290_HI_01;CRM_0906290;POS_0906290_HI_01;5;;;
5;20231231;1;CRM_0906291_HI_01;CRM_0906291;POS_0906291_HI_01;5;;;
5;20231231;1;CRM_0906295_HI_01;CRM_0906295;POS_0906295_HI_01;5;;;
5;20231231;1;CRM_0906298_HI_01;CRM_0906298;POS_0906298_HI_01;5;;;
5;20231231;1;CRM_0906299_HI_01;CRM_0906299;POS_0906299_HI_01;5;;;
5;20231231;1;CRM_0906312_HI_01;CRM_0906312;POS_0906312_HI_01;5;;;
5;20231231;1;CRM_0906323_HI_01;CRM_0906323;POS_0906323_HI_01;5;;;
5;20231231;1;CRM_0906370_HI_01;CRM_0906370;POS_0906370_HI_01;5;;;
5;20231231;1;CRM_0906393_HI_01;CRM_0906393;POS_0906393_HI_01;5;;;
5;20231231;1;CRM_0906402_HI_01;CRM_0906402;POS_0906402_HI_01;5;;;
5;20231231;1;CRM_0906414_HI_01;CRM_0906414;POS_0906414_HI_01;5;;;
5;20231231;1;CRM_0906418_HI_01;CRM_0906418;POS_0906418_HI_01;5;;;
5;20231231;1;CRM_0906425_HI_01;CRM_0906425;POS_0906425_HI_01;5;;;
5;20231231;1;CRM_0906428_HI_01;CRM_0906428;POS_0906428_HI_01;5;;;
5;20231231;1;CRM_0906447_HI_01;CRM_0906447;POS_0906447_HI_01;5;;;
5;20231231;1;CRM_0906455_HI_01;CRM_0906455;POS_0906455_HI_01;5;;;
5;20231231;1;CRM_0906455_HI_02;CRM_0906455;POS_0906455_HI_02;5;;;
5;20231231;1;CRM_0906470_HI_01;CRM_0906470;POS_0906470_HI_01;5;;;
5;20231231;1;CRM_0906473_HI_01;CRM_0906473;POS_0906473_HI_01;5;;;
5;20231231;1;CRM_0906476_HI_01;CRM_0906476;POS_0906476_HI_01;5;;;
5;20231231;1;CRM_0906480_HI_01;CRM_0906480;POS_0906480_HI_01;5;;;
5;20231231;1;CRM_0906481_HI_01;CRM_0906481;POS_0906481_HI_01;5;;;
5;20231231;1;CRM_0906489_HI_01;CRM_0906489;POS_0906489_HI_01;5;;;
5;20231231;1;CRM_0906502_HI_01;CRM_0906502;POS_0906502_HI_01;5;;;
5;20231231;1;CRM_0906510_HI_01;CRM_0906510;POS_0906510_HI_01;5;;;
5;20231231;1;CRM_0906524_HI_01;CRM_0906524;POS_0906524_HI_01;5;;;
5;20231231;1;CRM_0906538_HI_01;CRM_0906538;POS_0906538_HI_01;5;;;
5;20231231;1;CRM_0906542_HI_01;CRM_0906542;POS_0906542_HI_01;5;;;
5;20231231;1;CRM_0906546_HI_01;CRM_0906546;POS_0906546_HI_01;5;;;
5;20231231;1;CRM_0906577_HI_01;CRM_0906577;POS_0906577_HI_01;5;;;
5;20231231;1;CRM_0906585_HI_01;CRM_0906585;POS_0906585_HI_01;5;;;
5;20231231;1;CRM_0906591_HI_01;CRM_0906591;POS_0906591_HI_01;5;;;
5;20231231;1;CRM_0906591_HI_02;CRM_0906591;POS_0906591_HI_02;5;;;
5;20231231;1;CRM_0906593_HI_01;CRM_0906593;POS_0906593_HI_01;5;;;
5;20231231;1;CRM_0906608_HI_01;CRM_0906608;POS_0906608_HI_01;5;;;
5;20231231;1;CRM_0906618_HI_01;CRM_0906618;POS_0906618_HI_01;5;;;
5;20231231;1;CRM_0906618_HI_02;CRM_0906618;POS_0906618_HI_02;5;;;
5;20231231;1;CRM_0906628_HI_01;CRM_0906628;POS_0906628_HI_01;5;;;
5;20231231;1;CRM_0906642_HI_01;CRM_0906642;POS_0906642_HI_01;5;;;
5;20231231;1;CRM_0906653_HI_01;CRM_0906653;POS_0906653_HI_01;5;;;
5;20231231;1;CRM_0906655_HI_01;CRM_0906655;POS_0906655_HI_01;5;;;
5;20231231;1;CRM_0906658_HI_01;CRM_0906658;POS_0906658_HI_01;5;;;
5;20231231;1;CRM_0906659_HI_01;CRM_0906659;POS_0906659_HI_01;5;;;
5;20231231;1;CRM_0906661_HI_01;CRM_0906661;POS_0906661_HI_01;5;;;
5;20231231;1;CRM_0906663_HI_01;CRM_0906663;POS_0906663_HI_01;5;;;
5;20231231;1;CRM_0906663_HI_02;CRM_0906663;POS_0906663_HI_02;5;;;
5;20231231;1;CRM_0906673_HI_01;CRM_0906673;POS_0906673_HI_01;5;;;
5;20231231;1;CRM_0906680_HI_01;CRM_0906680;POS_0906680_HI_01;5;;;
5;20231231;1;CRM_0906682_HI_01;CRM_0906682;POS_0906682_HI_01;5;;;
5;20231231;1;CRM_0906690_HI_01;CRM_0906690;POS_0906690_HI_01;5;;;
5;20231231;1;CRM_0906704_HI_01;CRM_0906704;POS_0906704_HI_01;5;;;
5;20231231;1;CRM_0906708_HI_01;CRM_0906708;POS_0906708_HI_01;5;;;
5;20231231;1;CRM_0906717_HI_01;CRM_0906717;POS_0906717_HI_01;5;;;
5;20231231;1;CRM_0906747_HI_01;CRM_0906747;POS_0906747_HI_01;5;;;
5;20231231;1;CRM_0906765_HI_01;CRM_0906765;POS_0906765_HI_01;5;;;
5;20231231;1;CRM_0906783_HI_01;CRM_0906783;POS_0906783_HI_01;5;;;
5;20231231;1;CRM_0906784_HI_01;CRM_0906784;POS_0906784_HI_01;5;;;
5;20231231;1;CRM_0906795_HI_01;CRM_0906795;POS_0906795_HI_01;5;;;
5;20231231;1;CRM_0906795_HI_02;CRM_0906795;POS_0906795_HI_02;5;;;
5;20231231;1;CRM_0906802_HI_01;CRM_0906802;POS_0906802_HI_01;5;;;
5;20231231;1;CRM_0906802_HI_03;CRM_0906802;POS_0906802_HI_03;5;;;
5;20231231;1;CRM_0906817_HI_01;CRM_0906817;POS_0906817_HI_01;5;;;
5;20231231;1;CRM_0906820_HI_01;CRM_0906820;POS_0906820_HI_01;5;;;
5;20231231;1;CRM_0906837_HI_01;CRM_0906837;POS_0906837_HI_01;5;;;
5;20231231;1;CRM_0906848_HI_01;CRM_0906848;POS_0906848_HI_01;5;;;
5;20231231;1;CRM_0906851_HI_01;CRM_0906851;POS_0906851_HI_01;5;;;
5;20231231;1;CRM_0906862_HI_01;CRM_0906862;POS_0906862_HI_01;5;;;
5;20231231;1;CRM_0906866_HI_01;CRM_0906866;POS_0906866_HI_01;5;;;
5;20231231;1;CRM_0906866_HI_02;CRM_0906866;POS_0906866_HI_02;5;;;
5;20231231;1;CRM_0906880_HI_01;CRM_0906880;POS_0906880_HI_01;5;;;
5;20231231;1;CRM_0906880_HI_02;CRM_0906880;POS_0906880_HI_02;5;;;
5;20231231;1;CRM_0906898_HI_01;CRM_0906898;POS_0906898_HI_01;5;;;
5;20231231;1;CRM_0906923_HI_01;CRM_0906923;POS_0906923_HI_01;5;;;
5;20231231;1;CRM_0906925_HI_01;CRM_0906925;POS_0906925_HI_01;5;;;
5;20231231;1;CRM_0906935_HI_01;CRM_0906935;POS_0906935_HI_01;5;;;
5;20231231;1;CRM_0906943_HI_01;CRM_0906943;POS_0906943_HI_01;5;;;
5;20231231;1;CRM_0906982_HI_01;CRM_0906982;POS_0906982_HI_01;5;;;
5;20231231;1;CRM_0906993_HI_01;CRM_0906993;POS_0906993_HI_01;5;;;
5;20231231;1;CRM_0907004_HI_01;CRM_0907004;POS_0907004_HI_01;5;;;
5;20231231;1;CRM_0907028_HI_01;CRM_0907028;POS_0907028_HI_01;5;;;
5;20231231;1;CRM_0907030_HI_01;CRM_0907030;POS_0907030_HI_01;5;;;
5;20231231;1;CRM_0907036_HI_01;CRM_0907036;POS_0907036_HI_01;5;;;
5;20231231;1;CRM_0907037_HI_01;CRM_0907037;POS_0907037_HI_01;5;;;
5;20231231;1;CRM_0907072_HI_01;CRM_0907072;POS_0907072_HI_01;5;;;
5;20231231;1;CRM_0907074_HI_01;CRM_0907074;POS_0907074_HI_01;5;;;
5;20231231;1;CRM_0907101_HI_01;CRM_0907101;POS_0907101_HI_01;5;;;
5;20231231;1;CRM_0907125_HI_01;CRM_0907125;POS_0907125_HI_01;5;;;
5;20231231;1;CRM_0907132_HI_01;CRM_0907132;POS_0907132_HI_01;5;;;
5;20231231;1;CRM_0907137_HI_01;CRM_0907137;POS_0907137_HI_01;5;;;
5;20231231;1;CRM_0907150_HI_01;CRM_0907150;POS_0907150_HI_01;5;;;
5;20231231;1;CRM_0907186_HI_01;CRM_0907186;POS_0907186_HI_01;5;;;
5;20231231;1;CRM_0907196_HI_01;CRM_0907196;POS_0907196_HI_01;5;;;
5;20231231;1;CRM_0907199_HI_01;CRM_0907199;POS_0907199_HI_01;5;;;
5;20231231;1;CRM_0907217_HI_01;CRM_0907217;POS_0907217_HI_01;5;;;
5;20231231;1;CRM_0907221_HI_01;CRM_0907221;POS_0907221_HI_01;5;;;
5;20231231;1;CRM_0907225_HI_01;CRM_0907225;POS_0907225_HI_01;5;;;
5;20231231;1;CRM_0907241_HI_01;CRM_0907241;POS_0907241_HI_01;5;;;
5;20231231;1;CRM_0907250_HI_01;CRM_0907250;POS_0907250_HI_01;5;;;
5;20231231;1;CRM_0907254_HI_01;CRM_0907254;POS_0907254_HI_01;5;;;
5;20231231;1;CRM_0907256_HI_01;CRM_0907256;POS_0907256_HI_01;5;;;
5;20231231;1;CRM_0907256_HI_02;CRM_0907256;POS_0907256_HI_02;5;;;
5;20231231;1;CRM_0907283_HI_01;CRM_0907283;POS_0907283_HI_01;5;;;
5;20231231;1;CRM_0907285_HI_01;CRM_0907285;POS_0907285_HI_01;5;;;
5;20231231;1;CRM_0907292_HI_01;CRM_0907292;POS_0907292_HI_01;5;;;
5;20231231;1;CRM_0907314_HI_01;CRM_0907314;POS_0907314_HI_01;5;;;
5;20231231;1;CRM_0907324_HI_01;CRM_0907324;POS_0907324_HI_01;5;;;
5;20231231;1;CRM_0907325_HI_01;CRM_0907325;POS_0907325_HI_01;5;;;
5;20231231;1;CRM_0907325_HI_05;CRM_0907325;POS_0907325_HI_05;5;;;
5;20231231;1;CRM_0907329_HI_02;CRM_0907329;POS_0907329_HI_02;5;;;
5;20231231;1;CRM_0907330_HI_01;CRM_0907330;POS_0907330_HI_01;5;;;
5;20231231;1;CRM_0907330_HI_02;CRM_0907330;POS_0907330_HI_02;5;;;
5;20231231;1;CRM_0907343_HI_01;CRM_0907343;POS_0907343_HI_01;5;;;
5;20231231;1;CRM_0907347_HI_01;CRM_0907347;POS_0907347_HI_01;5;;;
5;20231231;1;CRM_0907350_HI_01;CRM_0907350;POS_0907350_HI_01;5;;;
5;20231231;1;CRM_0907351_HI_01;CRM_0907351;POS_0907351_HI_01;5;;;
