STATUS;VALID_ON;LOT_TYPE_FK;IDE_POSITION_REF;CDE_C013;DTE_END_PROT;PRD_PRODUCT;AUDIT_INFO
5;20240331;1;POS_1011320_HI_02;;01/08/2051;;
5;20240331;1;POS_1011321_HI_01;;18/08/2024;;
5;20240331;1;POS_1011322_HI_01;;01/08/2043;;
5;20240331;1;POS_1011322_HI_02;;01/08/2043;;
5;20240331;1;POS_1011323_HI_01;;01/08/2053;;
5;20240331;1;POS_1011323_HI_02;;01/08/2053;;
5;20240331;1;POS_1011324_HI_01;;01/08/2041;;
5;20240331;1;POS_1011324_HI_02;;01/08/2041;;
5;20240331;1;POS_1011327_HI_01;;01/08/2033;;
5;20240331;1;POS_1011328_HI_01;;01/08/2031;;
5;20240331;1;POS_1011328_HI_02;;01/08/2031;;
5;20240331;1;POS_1011329_HI_01;;01/08/2041;;
5;20240331;1;POS_1011330_HI_01;;01/08/2031;;
5;20240331;1;POS_1011330_HI_02;;01/08/2031;;
5;20240331;1;POS_1011331_HI_01;;01/09/2028;;
5;20240331;1;POS_1011332_HI_01;;01/08/2046;;
5;20240331;1;POS_1011332_HI_02;;01/08/2046;;
5;20240331;1;POS_1011333_HI_01;;01/08/2041;;
5;20240331;1;POS_1011334_HI_01;;01/08/2031;;
5;20240331;1;POS_1011335_HI_01;;01/08/2041;;
5;20240331;1;POS_1011336_HI_01;;01/08/2048;;
5;20240331;1;POS_1011337_HI_01;;01/09/2031;;
5;20240331;1;POS_1011338_HI_01;;01/08/2031;;
5;20240331;1;POS_1011338_HI_02;;01/08/2031;;
5;20240331;1;POS_1011340_HI_01;;01/08/2036;;
5;20240331;1;POS_1011340_HI_02;;01/08/2036;;
5;20240331;1;POS_1011343_HI_01;;01/08/2031;;
5;20240331;1;POS_1011343_HI_02;;01/08/2031;;
5;20240331;1;POS_1011343_HI_03;;01/08/2031;;
5;20240331;1;POS_1011343_HI_04;;01/08/2031;;
5;20240331;1;POS_1011343_HI_05;;01/08/2031;;
5;20240331;1;POS_1011346_HI_01;;01/08/2031;;
5;20240331;1;POS_1011346_HI_02;;01/08/2031;;
5;20240331;1;POS_1011351_HI_01;;01/08/2031;;
5;20240331;1;POS_1011352_HI_01;;01/08/2031;;
5;20240331;1;POS_1011354_HI_01;;01/09/2031;;
5;20240331;1;POS_1011354_HI_02;;01/09/2031;;
5;20240331;1;POS_1011355_HI_01;;01/09/2031;;
5;20240331;1;POS_1011356_HI_01;;01/09/2026;;
5;20240331;1;POS_1011356_HI_02;;01/09/2026;;
5;20240331;1;POS_1011357_HI_01;;01/09/2031;;
5;20240331;1;POS_1011358_HI_01;;01/09/2041;;
5;20240331;1;POS_1011359_HI_01;;01/09/2031;;
5;20240331;1;POS_1011359_HI_02;;01/09/2031;;
5;20240331;1;POS_1011360_HI_01;;01/09/2031;;
5;20240331;1;POS_1011361_HI_01;;01/09/2053;;
5;20240331;1;POS_1011361_HI_02;;01/09/2053;;
5;20240331;1;POS_1011361_HI_03;;01/09/2053;;
5;20240331;1;POS_1011361_HI_04;;01/09/2053;;
5;20240331;1;POS_1011361_HI_05;;01/09/2053;;
5;20240331;1;POS_1011364_HI_01;;01/09/2031;;
5;20240331;1;POS_1011365_HI_01;;01/09/2031;;
5;20240331;1;POS_1011365_HI_02;;01/09/2031;;
5;20240331;1;POS_1011367_HI_01;;01/09/2031;;
5;20240331;1;POS_1011367_HI_02;;01/09/2031;;
5;20240331;1;POS_1011368_HI_01;;01/09/2041;;
5;20240331;1;POS_1011369_HI_01;;01/09/2041;;
5;20240331;1;POS_1011372_HI_01;;01/09/2026;;
5;20240331;1;POS_1011373_HI_01;;01/09/2031;;
5;20240331;1;POS_1011374_HI_01;;01/09/2041;;
5;20240331;1;POS_1011377_HI_01;;01/09/2053;;
5;20240331;1;POS_1011379_HI_01;;01/09/2031;;
5;20240331;1;POS_1011380_HI_01;;01/09/2026;;
5;20240331;1;POS_1011381_HI_01;;01/09/2041;;
5;20240331;1;POS_1011382_HI_01;;01/09/2031;;
5;20240331;1;POS_1011383_HI_01;;01/09/2031;;
5;20240331;1;POS_1011383_HI_02;;01/09/2031;;
5;20240331;1;POS_1011384_HI_01;;01/09/2043;;
5;20240331;1;POS_1011384_HI_02;;01/09/2043;;
5;20240331;1;POS_1011385_HI_01;;01/10/2036;;
5;20240331;1;POS_1011386_HI_01;;01/09/2051;;
5;20240331;1;POS_1011386_HI_02;;01/09/2051;;
5;20240331;1;POS_1011387_HI_01;;01/09/2028;;
5;20240331;1;POS_1011388_HI_01;;01/09/2036;;
5;20240331;1;POS_1011388_HI_02;;01/09/2036;;
5;20240331;1;POS_1011388_HI_03;;01/09/2036;;
5;20240331;1;POS_1011389_HI_01;;01/09/2031;;
5;20240331;1;POS_1011389_HI_02;;01/09/2031;;
5;20240331;1;POS_1011389_HI_03;;01/09/2031;;
5;20240331;1;POS_1011391_HI_01;;01/09/2031;;
5;20240331;1;POS_1011392_HI_01;;01/09/2031;;
5;20240331;1;POS_1011393_HI_01;;01/09/2031;;
5;20240331;1;POS_1011396_HI_01;;01/09/2041;;
5;20240331;1;POS_1011396_HI_02;;01/09/2041;;
5;20240331;1;POS_1011397_HI_01;;01/09/2041;;
5;20240331;1;POS_1011398_HI_01;;01/09/2031;;
5;20240331;1;POS_1011399_HI_01;;01/09/2031;;
5;20240331;1;POS_1011400_HI_01;;01/09/2051;;
5;20240331;1;POS_1011400_HI_02;;01/09/2051;;
5;20240331;1;POS_1011400_HI_03;;01/09/2051;;
5;20240331;1;POS_1011401_HI_01;;01/09/2053;;
5;20240331;1;POS_1011404_HI_01;;01/09/2031;;
5;20240331;1;POS_1011405_HI_01;;01/09/2031;;
5;20240331;1;POS_1011405_HI_02;;01/09/2031;;
5;20240331;1;POS_1011406_HI_01;;01/09/2024;;
5;20240331;1;POS_1011407_HI_01;;01/09/2051;;
5;20240331;1;POS_1011408_HI_01;;01/09/2041;;
5;20240331;1;POS_1011409_HI_01;;01/09/2051;;
5;20240331;1;POS_1011410_HI_01;;01/09/2031;;
5;20240331;1;POS_1011411_HI_01;;01/09/2031;;
5;20240331;1;POS_1011411_HI_02;;01/09/2031;;
5;20240331;1;POS_1011411_HI_03;;01/09/2031;;
5;20240331;1;POS_1011413_HI_01;;01/09/2036;;
5;20240331;1;POS_1011415_HI_02;;01/09/2031;;
5;20240331;1;POS_1011417_HI_01;;01/09/2036;;
5;20240331;1;POS_1011418_HI_01;;01/09/2041;;
5;20240331;1;POS_1011419_HI_01;;01/03/2052;;
5;20240331;1;POS_1011420_HI_01;;01/09/2051;;
5;20240331;1;POS_1011421_HI_01;;01/09/2031;;
5;20240331;1;POS_1011422_HI_01;;01/09/2031;;
5;20240331;1;POS_1011423_HI_01;;01/09/2031;;
5;20240331;1;POS_1011423_HI_02;;01/09/2031;;
5;20240331;1;POS_1011423_HI_03;;01/09/2031;;
5;20240331;1;POS_1011424_HI_01;;01/09/2051;;
5;20240331;1;POS_1011426_HI_01;;01/09/2031;;
5;20240331;1;POS_1011428_HI_01;;01/09/2031;;
5;20240331;1;POS_1011429_HI_01;;01/09/2028;;
5;20240331;1;POS_1011430_HI_01;;01/09/2041;;
5;20240331;1;POS_1011432_HI_01;;01/09/2031;;
5;20240331;1;POS_1011432_HI_02;;01/09/2031;;
5;20240331;1;POS_1011433_HI_01;;01/09/2031;;
5;20240331;1;POS_1011435_HI_01;;01/10/2053;;
5;20240331;1;POS_1011436_HI_01;;01/10/2041;;
5;20240331;1;POS_1011436_HI_02;;01/10/2041;;
5;20240331;1;POS_1011436_HI_03;;01/10/2041;;
5;20240331;1;POS_1011437_HI_01;;01/10/2031;;
5;20240331;1;POS_1011438_HI_01;;01/10/2031;;
5;20240331;1;POS_1011440_HI_01;;01/10/2031;;
5;20240331;1;POS_1011441_HI_01;;01/10/2041;;
5;20240331;1;POS_1011441_HI_02;;01/10/2041;;
5;20240331;1;POS_1011443_HI_01;;01/11/2041;;
5;20240331;1;POS_1011444_HI_01;;01/10/2031;;
5;20240331;1;POS_1011444_HI_02;;01/10/2031;;
5;20240331;1;POS_1011445_HI_01;;01/11/2024;;
5;20240331;1;POS_1011445_HI_02;;01/11/2024;;
5;20240331;1;POS_1011446_HI_01;;01/10/2031;;
5;20240331;1;POS_1011448_HI_01;;01/10/2041;;
5;20240331;1;POS_1011449_HI_01;;01/10/2031;;
5;20240331;1;POS_1011451_HI_01;;01/10/2028;;
5;20240331;1;POS_1011451_HI_02;;01/10/2028;;
5;20240331;1;POS_1011452_HI_01;;01/10/2028;;
5;20240331;1;POS_1011455_HI_01;;01/10/2036;;
5;20240331;1;POS_1011456_HI_01;;01/10/2046;;
5;20240331;1;POS_1011457_HI_01;;01/10/2033;;
5;20240331;1;POS_1011459_HI_01;;01/10/2031;;
5;20240331;1;POS_1011459_HI_02;;01/10/2031;;
5;20240331;1;POS_1011461_HI_01;;01/10/2031;;
5;20240331;1;POS_1011462_HI_01;;01/10/2046;;
5;20240331;1;POS_1011463_HI_01;;01/10/2031;;
5;20240331;1;POS_1011463_HI_02;;01/10/2031;;
5;20240331;1;POS_1011464_HI_01;;01/10/2031;;
5;20240331;1;POS_1011465_HI_01;;01/10/2041;;
5;20240331;1;POS_1011465_HI_02;;01/10/2041;;
5;20240331;1;POS_1011466_HI_01;;01/10/2026;;
5;20240331;1;POS_1011466_HI_02;;01/10/2026;;
5;20240331;1;POS_1011467_HI_01;;01/10/2041;;
5;20240331;1;POS_1011469_HI_01;;01/10/2031;;
5;20240331;1;POS_1011471_HI_01;;01/10/2031;;
5;20240331;1;POS_1011472_HI_01;;01/10/2041;;
5;20240331;1;POS_1011473_HI_01;;01/10/2046;;
5;20240331;1;POS_1011475_HI_01;;01/10/2026;;
5;20240331;1;POS_1011476_HI_01;;01/10/2031;;
5;20240331;1;POS_1011477_HI_01;;01/10/2031;;
5;20240331;1;POS_1011477_HI_02;;01/10/2031;;
5;20240331;1;POS_1011479_HI_01;;01/10/2026;;
5;20240331;1;POS_1011479_HI_02;;01/10/2026;;
5;20240331;1;POS_1011480_HI_01;;01/10/2041;;
5;20240331;1;POS_1011481_HI_01;;01/10/2036;;
5;20240331;1;POS_1011482_HI_02;;01/10/2033;;
5;20240331;1;POS_1011482_HI_03;;01/10/2033;;
5;20240331;1;POS_1011482_HI_04;;01/10/2033;;
5;20240331;1;POS_1011482_HI_05;;01/10/2033;;
5;20240331;1;POS_1011482_HI_06;;01/10/2033;;
5;20240331;1;POS_1011483_HI_01;;01/10/2031;;
5;20240331;1;POS_1011484_HI_01;;01/10/2051;;
5;20240331;1;POS_1011485_HI_01;;01/10/2048;;
5;20240331;1;POS_1011486_HI_01;;01/10/2036;;
5;20240331;1;POS_1011487_HI_01;;01/10/2041;;
5;20240331;1;POS_1011488_HI_01;;01/10/2031;;
5;20240331;1;POS_1011489_HI_01;;01/10/2026;;
5;20240331;1;POS_1011490_HI_01;;01/10/2041;;
5;20240331;1;POS_1011491_HI_01;;01/10/2041;;
5;20240331;1;POS_1011491_HI_02;;01/10/2041;;
5;20240331;1;POS_1011492_HI_01;;01/10/2041;;
5;20240331;1;POS_1011492_HI_02;;01/10/2041;;
5;20240331;1;POS_1011493_HI_01;;01/10/2026;;
5;20240331;1;POS_1011494_HI_01;;01/07/2037;;
5;20240331;1;POS_1011495_HI_01;;01/11/2051;;
5;20240331;1;POS_1011496_HI_01;;01/11/2043;;
5;20240331;1;POS_1011496_HI_02;;01/11/2043;;
5;20240331;1;POS_1011497_HI_01;;01/10/2041;;
5;20240331;1;POS_1011498_HI_01;;01/10/2041;;
5;20240331;1;POS_1011501_HI_01;;01/11/2023;;
5;20240331;1;POS_1011502_HI_01;;01/10/2041;;
5;20240331;1;POS_1011503_HI_01;;01/10/2031;;
5;20240331;1;POS_1011503_HI_02;;01/10/2031;;
5;20240331;1;POS_1011504_HI_01;;01/10/2031;;
5;20240331;1;POS_1011505_HI_01;;01/10/2051;;
5;20240331;1;POS_1011506_HI_01;;01/10/2031;;
5;20240331;1;POS_1011506_HI_02;;01/10/2031;;
5;20240331;1;POS_1011507_HI_01;;01/10/2053;;
5;20240331;1;POS_1011508_HI_01;;01/10/2041;;
5;20240331;1;POS_1011509_HI_01;;01/10/2036;;
5;20240331;1;POS_1011512_HI_01;;01/10/2041;;
5;20240331;1;POS_1011512_HI_02;;01/10/2041;;
5;20240331;1;POS_1011513_HI_01;;01/12/2041;;
5;20240331;1;POS_1011515_HI_01;;01/11/2041;;
5;20240331;1;POS_1011515_HI_02;;01/11/2041;;
5;20240331;1;POS_1011519_HI_01;;01/03/2053;;
5;20240331;1;POS_1011520_HI_01;;01/11/2036;;
5;20240331;1;POS_1011522_HI_01;;01/11/2031;;
5;20240331;1;POS_1011523_HI_01;;01/11/2031;;
5;20240331;1;POS_1011525_HI_01;;01/11/2031;;
5;20240331;1;POS_1011526_HI_01;;01/10/2053;;
5;20240331;1;POS_1011526_HI_02;;01/10/2053;;
5;20240331;1;POS_1011526_HI_03;;01/10/2053;;
5;20240331;1;POS_1011529_HI_01;;01/11/2051;;
5;20240331;1;POS_1011530_HI_01;;01/11/2041;;
5;20240331;1;POS_1011530_HI_02;;01/11/2041;;
5;20240331;1;POS_1011530_HI_03;;01/11/2041;;
5;20240331;1;POS_1011531_HI_01;;01/11/2033;;
5;20240331;1;POS_1011532_HI_01;;01/12/2023;;
5;20240331;1;POS_1011532_HI_02;;01/12/2023;;
5;20240331;1;POS_1011534_HI_01;;01/11/2026;;
5;20240331;1;POS_1011535_HI_01;;01/11/2041;;
5;20240331;1;POS_1011536_HI_01;;01/11/2051;;
5;20240331;1;POS_1011536_HI_02;;01/11/2051;;
5;20240331;1;POS_1011537_HI_01;;01/11/2041;;
5;20240331;1;POS_1011539_HI_01;;01/11/2031;;
5;20240331;1;POS_1011539_HI_02;;01/11/2031;;
5;20240331;1;POS_1011540_HI_01;;01/11/2041;;
5;20240331;1;POS_1011540_HI_02;;01/11/2041;;
5;20240331;1;POS_1011541_HI_01;;01/11/2031;;
5;20240331;1;POS_1011542_HI_01;;01/11/2031;;
5;20240331;1;POS_1011543_HI_01;;01/11/2026;;
5;20240331;1;POS_1011543_HI_02;;01/11/2026;;
5;20240331;1;POS_1011543_HI_03;;01/11/2026;;
5;20240331;1;POS_1011544_HI_01;;01/11/2031;;
5;20240331;1;POS_1011545_HI_01;;01/11/2046;;
5;20240331;1;POS_1011546_HI_01;;01/11/2031;;
5;20240331;1;POS_1011546_HI_02;;01/11/2031;;
5;20240331;1;POS_1011547_HI_01;;01/11/2046;;
5;20240331;1;POS_1011547_HI_02;;01/11/2046;;
5;20240331;1;POS_1011548_HI_01;;01/11/2041;;
5;20240331;1;POS_1011548_HI_02;;01/11/2041;;
5;20240331;1;POS_1011548_HI_03;;01/11/2041;;
5;20240331;1;POS_1011549_HI_01;;01/11/2041;;
5;20240331;1;POS_1011551_HI_01;;01/11/2031;;
5;20240331;1;POS_1011552_HI_01;;01/11/2051;;
5;20240331;1;POS_1011553_HI_01;;01/07/2052;;
5;20240331;1;POS_1011557_HI_01;;01/11/2031;;
5;20240331;1;POS_1011557_HI_02;;01/11/2031;;
5;20240331;1;POS_1011558_HI_01;;01/11/2036;;
5;20240331;1;POS_1011559_HI_01;;01/11/2053;;
5;20240331;1;POS_1011559_HI_02;;01/11/2053;;
5;20240331;1;POS_1011560_HI_01;;01/12/2051;;
5;20240331;1;POS_1011560_HI_02;;01/12/2051;;
5;20240331;1;POS_1011561_HI_01;;01/11/2031;;
5;20240331;1;POS_1011562_HI_01;;01/12/2023;;
5;20240331;1;POS_1011563_HI_01;;01/12/2023;;
5;20240331;1;POS_1011563_HI_02;;01/12/2023;;
5;20240331;1;POS_1011564_HI_01;;01/11/2041;;
5;20240331;1;POS_1011564_HI_02;;01/11/2041;;
5;20240331;1;POS_1011565_HI_01;;01/11/2031;;
5;20240331;1;POS_1011566_HI_01;;01/11/2041;;
5;20240331;1;POS_1011567_HI_01;;01/11/2031;;
5;20240331;1;POS_1011568_HI_01;;01/12/2036;;
5;20240331;1;POS_1011569_HI_01;;01/11/2031;;
5;20240331;1;POS_1011570_HI_01;;01/11/2041;;
5;20240331;1;POS_1011571_HI_01;;01/11/2041;;
5;20240331;1;POS_1011572_HI_01;;01/11/2041;;
5;20240331;1;POS_1011572_HI_02;;01/11/2041;;
5;20240331;1;POS_1011573_HI_01;;01/11/2031;;
5;20240331;1;POS_1011574_HI_01;;01/11/2031;;
5;20240331;1;POS_1011575_HI_01;;01/11/2041;;
5;20240331;1;POS_1011577_HI_01;;01/11/2046;;
5;20240331;1;POS_1011577_HI_02;;01/11/2046;;
5;20240331;1;POS_1011578_HI_01;;01/11/2031;;
5;20240331;1;POS_1011579_HI_01;;01/11/2031;;
5;20240331;1;POS_1011581_HI_01;;01/11/2028;;
5;20240331;1;POS_1011583_HI_01;;01/12/2046;;
5;20240331;1;POS_1011584_HI_01;;01/12/2036;;
5;20240331;1;POS_1011585_HI_01;;01/12/2051;;
5;20240331;1;POS_1011587_HI_01;;01/12/2031;;
5;20240331;1;POS_1011587_HI_02;;01/12/2031;;
5;20240331;1;POS_1011587_HI_03;;01/12/2031;;
5;20240331;1;POS_1011588_HI_01;;01/12/2041;;
5;20240331;1;POS_1011588_HI_02;;01/12/2041;;
5;20240331;1;POS_1011588_HI_03;;01/12/2041;;
5;20240331;1;POS_1011589_HI_01;;01/12/2043;;
5;20240331;1;POS_1011590_HI_01;;01/07/2042;;
5;20240331;1;POS_1011591_HI_01;;01/12/2026;;
5;20240331;1;POS_1011592_HI_01;;01/12/2026;;
5;20240331;1;POS_1011592_HI_02;;01/12/2026;;
5;20240331;1;POS_1011596_HI_01;;01/09/2042;;
5;20240331;1;POS_1011597_HI_01;;01/12/2041;;
5;20240331;1;POS_1011598_HI_01;;01/12/2051;;
5;20240331;1;POS_1011598_HI_02;;01/12/2051;;
5;20240331;1;POS_1011599_HI_02;;01/01/2024;;
5;20240331;1;POS_1011600_HI_01;;01/12/2041;;
5;20240331;1;POS_1011601_HI_01;;01/12/2051;;
5;20240331;1;POS_1011602_HI_01;;01/12/2031;;
5;20240331;1;POS_1011603_HI_01;;01/12/2041;;
5;20240331;1;POS_1011603_HI_02;;01/12/2041;;
5;20240331;1;POS_1011605_HI_01;;01/12/2028;;
5;20240331;1;POS_1011606_HI_01;;01/12/2024;;
5;20240331;1;POS_1011607_HI_01;;01/12/2031;;
5;20240331;1;POS_1011607_HI_02;;01/12/2031;;
5;20240331;1;POS_1011608_HI_02;;01/12/2031;;
5;20240331;1;POS_1011611_HI_01;;01/12/2053;;
5;20240331;1;POS_1011611_HI_02;;01/12/2053;;
5;20240331;1;POS_1011611_HI_03;;01/12/2053;;
5;20240331;1;POS_1011612_HI_01;;01/12/2031;;
5;20240331;1;POS_1011613_HI_01;;01/07/2023;;
5;20240331;1;POS_1011613_HI_02;;01/07/2023;;
5;20240331;1;POS_1011614_HI_01;;01/12/2053;;
5;20240331;1;POS_1011614_HI_02;;01/12/2053;;
5;20240331;1;POS_1011616_HI_01;;01/12/2025;;
5;20240331;1;POS_1011618_HI_01;;01/12/2031;;
5;20240331;1;POS_1011619_HI_01;;01/12/2031;;
5;20240331;1;POS_1011619_HI_02;;01/12/2031;;
5;20240331;1;POS_1011620_HI_01;;01/12/2031;;
5;20240331;1;POS_1011621_HI_01;;01/12/2033;;
5;20240331;1;POS_1011622_HI_01;;01/12/2026;;
5;20240331;1;POS_1011627_HI_01;;01/12/2046;;
5;20240331;1;POS_1011628_HI_01;;01/12/2031;;
5;20240331;1;POS_1011629_HI_01;;01/12/2031;;
5;20240331;1;POS_1011632_HI_01;;01/12/2031;;
5;20240331;1;POS_1011635_HI_01;;01/12/2041;;
5;20240331;1;POS_1011636_HI_01;;01/12/2041;;
5;20240331;1;POS_1011636_HI_02;;01/12/2041;;
5;20240331;1;POS_1011637_HI_01;;01/12/2026;;
5;20240331;1;POS_1011637_HI_02;;01/12/2026;;
5;20240331;1;POS_1011638_HI_01;;01/12/2046;;
5;20240331;1;POS_1011639_HI_01;;01/12/2051;;
5;20240331;1;POS_1011643_HI_01;;01/12/2028;;
5;20240331;1;POS_1011643_HI_02;;01/12/2028;;
5;20240331;1;POS_1011643_HI_03;;01/12/2028;;
5;20240331;1;POS_1011645_HI_01;;01/12/2041;;
5;20240331;1;POS_1011646_HI_01;;01/12/2036;;
5;20240331;1;POS_1011647_HI_01;;01/01/2042;;
5;20240331;1;POS_1011648_HI_01;;01/01/2024;;
5;20240331;1;POS_1011648_HI_02;;01/01/2024;;
5;20240331;1;POS_1011649_HI_01;;01/12/2036;;
5;20240331;1;POS_1011650_HI_01;;01/12/2031;;
5;20240331;1;POS_1011650_HI_02;;01/12/2031;;
5;20240331;1;POS_1011651_HI_01;;01/12/2036;;
5;20240331;1;POS_1011653_HI_01;;01/12/2041;;
5;20240331;1;POS_1011656_HI_01;;01/12/2031;;
5;20240331;1;POS_1011658_HI_01;;01/06/2048;;
5;20240331;1;POS_1011659_HI_01;;01/12/2031;;
5;20240331;1;POS_1011659_HI_02;;01/12/2031;;
5;20240331;1;POS_1011660_HI_01;;01/01/2047;;
5;20240331;1;POS_1011661_HI_01;;01/12/2031;;
5;20240331;1;POS_1011662_HI_01;;01/12/2026;;
5;20240331;1;POS_1011663_HI_01;;01/12/2041;;
5;20240331;1;POS_1011666_HI_01;;01/12/2026;;
5;20240331;1;POS_1011666_HI_02;;01/12/2026;;
5;20240331;1;POS_1011667_HI_01;;01/12/2041;;
5;20240331;1;POS_1011669_HI_01;;01/12/2041;;
5;20240331;1;POS_1011669_HI_02;;01/12/2041;;
5;20240331;1;POS_1011671_HI_01;;01/09/2047;;
5;20240331;1;POS_1011671_HI_02;;01/09/2047;;
5;20240331;1;POS_1011672_HI_01;;01/01/2052;;
5;20240331;1;POS_1011672_HI_02;;01/01/2052;;
5;20240331;1;POS_1011673_HI_01;;01/01/2032;;
5;20240331;1;POS_1011673_HI_02;;01/01/2032;;
5;20240331;1;POS_1011673_HI_03;;01/01/2032;;
5;20240331;1;POS_1011674_HI_01;;01/01/2042;;
5;20240331;1;POS_1011674_HI_02;;01/01/2042;;
5;20240331;1;POS_1011675_HI_01;;01/01/2032;;
5;20240331;1;POS_1011677_HI_01;;01/01/2042;;
5;20240331;1;POS_1011678_HI_01;;01/01/2027;;
5;20240331;1;POS_1011680_HI_01;;01/02/2047;;
5;20240331;1;POS_1011680_HI_02;;01/02/2047;;
5;20240331;1;POS_1011681_HI_01;;01/01/2029;;
5;20240331;1;POS_1011682_HI_01;;01/02/2048;;
5;20240331;1;POS_1011683_HI_01;;01/01/2032;;
5;20240331;1;POS_1011685_HI_01;;01/01/2052;;
5;20240331;1;POS_1011686_HI_01;;01/01/2032;;
5;20240331;1;POS_1011688_HI_01;;01/01/2042;;
5;20240331;1;POS_1011690_HI_01;;01/01/2032;;
5;20240331;1;POS_1011690_HI_02;;01/01/2032;;
5;20240331;1;POS_1011690_HI_03;;01/01/2032;;
5;20240331;1;POS_1011692_HI_01;;01/01/2037;;
5;20240331;1;POS_1011693_HI_01;;01/01/2027;;
5;20240331;1;POS_1011694_HI_01;;01/01/2032;;
5;20240331;1;POS_1011695_HI_01;;01/01/2032;;
5;20240331;1;POS_1011696_HI_01;;01/03/2033;;
5;20240331;1;POS_1011697_HI_01;;01/01/2034;;
5;20240331;1;POS_1011699_HI_01;;01/01/2032;;
5;20240331;1;POS_1011699_HI_02;;01/01/2032;;
5;20240331;1;POS_1011701_HI_01;;01/01/2029;;
5;20240331;1;POS_1011702_HI_01;;01/01/2027;;
5;20240331;1;POS_1011702_HI_02;;01/01/2027;;
5;20240331;1;POS_1011703_HI_01;;01/01/2032;;
5;20240331;1;POS_1011704_HI_01;;01/01/2047;;
5;20240331;1;POS_1011705_HI_01;;01/01/2042;;
5;20240331;1;POS_1011706_HI_01;;01/01/2032;;
5;20240331;1;POS_1011707_HI_01;;01/01/2032;;
5;20240331;1;POS_1011709_HI_01;;01/01/2027;;
5;20240331;1;POS_1011710_HI_01;;01/01/2052;;
5;20240331;1;POS_1011711_HI_01;;01/01/2032;;
5;20240331;1;POS_1011713_HI_01;;01/01/2027;;
5;20240331;1;POS_1011714_HI_01;;01/01/2042;;
5;20240331;1;POS_1011715_HI_01;;01/01/2044;;
5;20240331;1;POS_1011716_HI_01;;01/01/2037;;
5;20240331;1;POS_1011717_HI_01;;01/01/2052;;
5;20240331;1;POS_1011718_HI_01;;01/01/2052;;
5;20240331;1;POS_1011719_HI_01;;01/01/2032;;
5;20240331;1;POS_1011720_HI_01;;01/01/2042;;
5;20240331;1;POS_1011721_HI_01;;01/01/2052;;
5;20240331;1;POS_1011722_HI_01;;01/02/2042;;
5;20240331;1;POS_1011723_HI_01;;01/02/2042;;
5;20240331;1;POS_1011724_HI_01;;01/02/2049;;
5;20240331;1;POS_1011729_HI_01;;01/02/2042;;
5;20240331;1;POS_1011730_HI_02;;01/09/2052;;
5;20240331;1;POS_1011731_HI_01;;01/02/2042;;
5;20240331;1;POS_1011732_HI_01;;01/02/2032;;
5;20240331;1;POS_1011733_HI_01;;01/02/2032;;
5;20240331;1;POS_1011734_HI_01;;01/02/2052;;
5;20240331;1;POS_1011735_HI_01;;01/02/2032;;
5;20240331;1;POS_1011737_HI_01;;01/02/2027;;
5;20240331;1;POS_1011738_HI_01;;01/02/2042;;
5;20240331;1;POS_1011738_HI_02;;01/02/2042;;
5;20240331;1;POS_1011740_HI_01;;01/02/2042;;
5;20240331;1;POS_1011743_HI_01;;01/02/2032;;
5;20240331;1;POS_1011744_HI_01;;01/02/2032;;
5;20240331;1;POS_1011744_HI_02;;01/02/2032;;
5;20240331;1;POS_1011745_HI_01;;01/02/2032;;
5;20240331;1;POS_1011746_HI_01;;01/02/2032;;
5;20240331;1;POS_1011748_HI_01;;01/02/2027;;
5;20240331;1;POS_1011748_HI_02;;01/02/2027;;
5;20240331;1;POS_1011749_HI_01;;01/02/2032;;
5;20240331;1;POS_1011750_HI_01;;01/02/2032;;
5;20240331;1;POS_1011751_HI_01;;01/02/2032;;
5;20240331;1;POS_1011753_HI_01;;01/02/2042;;
5;20240331;1;POS_1011754_HI_01;;01/02/2042;;
5;20240331;1;POS_1011755_HI_01;;01/03/2032;;
5;20240331;1;POS_1011755_HI_02;;01/03/2032;;
5;20240331;1;POS_1011756_HI_01;;01/03/2032;;
5;20240331;1;POS_1011757_HI_01;;01/02/2037;;
5;20240331;1;POS_1011760_HI_01;;01/02/2025;;
5;20240331;1;POS_1011761_HI_01;;01/02/2032;;
5;20240331;1;POS_1011765_HI_01;;01/02/2042;;
5;20240331;1;POS_1011765_HI_02;;01/02/2042;;
5;20240331;1;POS_1011766_HI_01;;01/02/2042;;
5;20240331;1;POS_1011767_HI_01;;01/02/2032;;
5;20240331;1;POS_1011768_HI_01;;01/02/2032;;
5;20240331;1;POS_1011771_HI_01;;01/02/2032;;
5;20240331;1;POS_1011772_HI_01;;24/02/2027;;
5;20240331;1;POS_1011775_HI_01;;01/02/2032;;
5;20240331;1;POS_1011776_HI_01;;01/02/2037;;
5;20240331;1;POS_1011777_HI_01;;01/02/2032;;
5;20240331;1;POS_1011778_HI_01;;01/02/2032;;
5;20240331;1;POS_1011779_HI_01;;01/02/2027;;
5;20240331;1;POS_1011779_HI_02;;01/02/2027;;
5;20240331;1;POS_1011780_HI_01;;01/02/2032;;
5;20240331;1;POS_1011781_HI_01;;01/02/2032;;
5;20240331;1;POS_1011784_HI_01;;01/02/2042;;
5;20240331;1;POS_1011785_HI_01;;01/02/2047;;
5;20240331;1;POS_1011787_HI_01;;01/03/2029;;
5;20240331;1;POS_1011788_HI_01;;01/03/2042;;
5;20240331;1;POS_1011789_HI_01;;01/03/2032;;
